track_id,spot_id,mask_id,fr,X,Y,area,mean,edge,p_interphase,p_mitosis,p_death,cell_class
12,23627,20,1,791,569,1025.969,0.57002,False,0.85839,0.03730,0.03326,interphase
12,25163,23,33,812,566,1034.258,0.71602,False,0.79436,0.03108,0.02566,interphase
12,23757,21,7,800,571,1083.735,0.58995,False,0.84428,0.03526,0.03231,interphase
12,25423,27,40,795,548,268.736,1.72026,False,0.71842,0.03134,0.02162,interphase
12,24913,26,32,814,566,1070.173,0.69922,False,0.77399,0.03079,0.02495,interphase
12,24918,26,26,808,568,1203.536,0.61457,False,0.80443,0.03319,0.02865,interphase
12,25820,34,48,791,578,373.719,1.41305,False,0.87840,0.05819,0.05937,interphase
12,25440,29,42,793,554,292.596,1.73016,False,0.82547,0.03711,0.02727,interphase
12,25699,29,47,783,565,406.872,1.40612,False,0.85109,0.04622,0.04010,interphase
12,25574,31,46,786,555,318.967,1.62196,False,0.83239,0.03034,0.02386,interphase
12,24043,24,10,804,569,1041.039,0.62989,False,0.83900,0.03298,0.02859,interphase
12,25325,28,38,817,562,470.916,1.81885,False,0.70815,0.04411,0.03398,interphase
12,25077,26,35,821,563,798.925,1.08685,False,0.73012,0.03177,0.02299,interphase
12,23671,24,6,798,572,1092.777,0.57001,False,0.84805,0.03686,0.03790,interphase
12,24183,22,15,799,568,1124.674,0.60372,False,0.83543,0.03744,0.03467,interphase
12,24311,23,21,801,568,1177.667,0.60092,False,0.82364,0.03769,0.03442,interphase
12,25208,32,36,818,557,531.445,1.43875,False,0.59764,0.03819,0.02746,interphase
12,25721,30,45,784,553,321.479,1.56763,False,0.80347,0.03082,0.02539,interphase
12,24442,24,22,803,569,1166.114,0.61566,False,0.82761,0.03705,0.03378,interphase
12,25082,24,34,814,566,972.725,0.82669,False,0.78813,0.03191,0.02707,interphase
12,23931,24,16,798,568,1127.687,0.60291,False,0.83878,0.03756,0.03426,interphase
12,25340,26,37,812,558,486.990,1.73824,False,0.69470,0.04167,0.03069,interphase
12,24573,25,23,802,568,1137.734,0.63078,False,0.83618,0.03803,0.03457,interphase
12,24829,26,29,813,567,1124.925,0.64167,False,0.78622,0.03401,0.02745,interphase
13,23745,40,6,358,985,314.949,0.50234,False,0.80436,0.04358,0.09361,interphase
13,23875,38,2,361,986,281.545,0.56725,False,0.83306,0.04038,0.07419,interphase
13,24261,41,14,362,980,291.089,0.31766,False,0.80448,0.02020,0.01066,interphase
13,23686,35,8,359,984,297.368,0.42050,False,0.83496,0.03464,0.04582,interphase
13,23754,36,1,348,987,432.992,0.82674,False,0.61254,0.07611,0.29929,interphase
13,23822,38,3,362,988,299.879,0.52076,False,0.83700,0.03998,0.05429,interphase
13,24086,40,9,363,983,290.838,0.40498,False,0.82353,0.02577,0.01874,interphase
13,24150,38,11,362,983,305.154,0.35455,False,0.82312,0.02823,0.02345,interphase
13,24279,41,13,367,982,234.077,0.31554,False,0.77690,0.01785,0.01473,interphase
13,24120,40,10,364,983,299.879,0.36935,False,0.80223,0.02446,0.01962,interphase
13,24026,39,12,360,983,323.488,0.34412,False,0.81284,0.03352,0.03671,interphase
13,23899,38,5,363,986,309.423,0.46673,False,0.82677,0.03592,0.03957,interphase
13,23837,37,7,362,984,319.218,0.43861,False,0.81532,0.03302,0.03457,interphase
13,24221,39,15,363,980,259.946,0.30985,False,0.79413,0.01951,0.01083,interphase
13,23806,37,4,359,986,300.131,0.53980,False,0.82307,0.04362,0.08608,interphase
14,26114,31,52,408,570,308.419,1.73580,False,0.33425,0.12732,0.20881,interphase
14,23811,23,2,431,586,292.596,1.71723,False,0.07351,0.31253,0.61118,dead
14,24461,23,19,416,572,321.479,1.67172,False,0.30678,0.20710,0.30696,dead
14,24463,25,24,411,572,307.665,1.73507,False,0.32153,0.15371,0.25652,interphase
14,23697,23,3,432,586,335.041,1.63168,False,0.09175,0.30660,0.59577,dead
14,26002,34,54,409,570,305.656,1.74674,False,0.35756,0.12351,0.19717,interphase
14,24723,29,27,411,571,323.990,1.69695,False,0.32082,0.14930,0.24412,interphase
14,24218,25,14,423,577,336.799,1.62133,False,0.20009,0.28652,0.43932,dead
14,26012,31,49,409,577,311.935,1.70719,False,0.23333,0.16209,0.27500,dead
14,25503,32,41,411,574,314.446,1.70167,False,0.27813,0.16668,0.27903,dead
14,23972,23,12,426,581,330.520,1.63693,False,0.11774,0.31068,0.54598,dead
14,24103,23,11,426,582,341.320,1.63447,False,0.11092,0.30701,0.56035,dead
14,25896,32,50,410,574,300.382,1.77497,False,0.26953,0.15729,0.26392,interphase
14,23722,22,4,429,585,337.804,1.62357,False,0.08659,0.31132,0.59875,dead
14,24368,22,18,415,573,328.260,1.65756,False,0.28640,0.20423,0.30089,dead
14,25008,25,31,412,570,296.614,1.76905,False,0.35973,0.14574,0.23957,interphase
14,25265,32,39,416,574,331.023,1.64574,False,0.25959,0.22408,0.33935,dead
14,25905,29,53,410,570,318.716,1.71504,False,0.34392,0.13948,0.23541,interphase
14,24754,22,25,413,570,316.205,1.73478,False,0.33948,0.16771,0.26649,interphase
14,25653,32,43,413,576,320.725,1.67075,False,0.22844,0.21274,0.33373,dead
14,24246,25,13,428,580,335.041,1.60952,False,0.15035,0.31299,0.51658,dead
14,25654,35,44,413,573,314.949,1.70545,False,0.28295,0.18609,0.29786,dead
14,24760,27,28,412,570,328.009,1.66681,False,0.34759,0.14952,0.24364,interphase
14,23610,20,8,426,582,332.278,1.65566,False,0.11073,0.30896,0.55640,dead
14,24508,24,20,416,575,331.274,1.63395,False,0.24663,0.23000,0.34603,dead
14,24765,26,30,412,571,311.935,1.72122,False,0.32197,0.16382,0.26743,interphase
14,23871,23,5,430,584,332.530,1.64536,False,0.09555,0.31416,0.58797,dead
14,24511,22,17,421,576,342.827,1.57201,False,0.21508,0.27272,0.41039,dead
14,24010,25,9,430,582,324.995,1.67021,False,0.11825,0.31792,0.55771,dead
14,23629,21,1,429,587,340.818,1.60902,False,0.07453,0.30596,0.61797,dead
14,23758,22,7,429,582,338.809,1.63072,False,0.12657,0.31163,0.55326,dead
14,25167,24,33,413,570,304.651,1.75123,False,0.35686,0.15871,0.25712,interphase
14,25425,29,40,412,573,299.628,1.77432,False,0.29217,0.17646,0.29287,dead
14,24914,27,32,417,572,311.684,1.72568,False,0.30856,0.21175,0.31955,dead
14,24920,27,26,414,570,316.205,1.71635,False,0.35725,0.16471,0.26289,interphase
14,25821,35,48,410,572,287.573,1.85514,False,0.30136,0.14935,0.24663,interphase
14,25444,32,42,413,574,306.912,1.74478,False,0.27422,0.18652,0.30869,dead
14,25576,33,46,417,575,303.396,1.76593,False,0.23260,0.24145,0.38267,dead
14,25704,31,47,410,570,288.577,1.86422,False,0.33763,0.14169,0.23197,interphase
14,24046,25,10,429,582,331.274,1.65849,False,0.11639,0.31352,0.56121,dead
14,25326,29,38,412,574,317.209,1.69778,False,0.27729,0.17610,0.28241,dead
14,25078,27,35,411,571,303.647,1.76422,False,0.32756,0.15101,0.25375,interphase
14,23672,25,6,430,585,332.027,1.66020,False,0.08693,0.31194,0.59892,dead
14,24184,23,15,424,576,333.785,1.62370,False,0.20545,0.29090,0.44398,dead
14,24312,24,21,415,573,334.037,1.64390,False,0.29802,0.19812,0.29833,dead
14,25083,25,34,413,571,299.377,1.75391,False,0.33989,0.16442,0.26952,interphase
14,25211,34,36,415,571,311.181,1.73589,False,0.33985,0.18223,0.28123,interphase
14,23932,25,16,424,577,334.790,1.61118,False,0.19093,0.29657,0.45380,dead
14,25724,33,45,409,575,296.112,1.74391,False,0.26038,0.15316,0.26288,dead
14,24445,25,22,413,573,321.479,1.68875,False,0.28896,0.18035,0.28582,interphase
14,25341,27,37,412,574,295.610,1.76815,False,0.26850,0.18162,0.30940,dead
14,24830,27,29,412,568,300.633,1.77078,False,0.40854,0.13106,0.20754,interphase
14,26110,31,51,410,569,305.154,1.74960,False,0.35415,0.13029,0.21396,interphase
14,24575,26,23,413,573,330.520,1.65225,False,0.29606,0.18488,0.28716,interphase
15,24964,44,32,57,1054,1338.156,0.95535,True,0.40321,0.22063,0.25646,interphase
15,24838,41,30,52,1055,1243.219,0.95198,True,0.40813,0.22895,0.25730,interphase
15,24071,42,16,56,1057,1243.219,1.03997,True,0.41495,0.24016,0.29251,interphase
15,24583,40,17,53,1054,1156.319,1.11934,True,0.40085,0.25010,0.29855,interphase
15,25866,49,48,48,1055,996.584,0.92842,True,0.42740,0.21674,0.22767,interphase
15,23692,37,8,66,1060,1319.319,0.99874,True,0.42341,0.23321,0.29090,interphase
15,24974,42,26,46,1059,1209.313,0.92469,True,0.40483,0.22578,0.25969,interphase
15,25359,41,37,56,1053,1221.117,1.00415,True,0.41830,0.21573,0.23819,interphase
15,25744,47,43,52,1053,1108.348,1.06353,True,0.41916,0.22788,0.24925,interphase
15,25361,44,38,54,1051,1207.304,1.02794,True,0.42799,0.20928,0.23576,interphase
15,23828,39,3,64,1058,1353.727,0.97463,True,0.44079,0.23403,0.29724,interphase
15,24468,38,18,47,1054,1077.205,1.13385,True,0.40321,0.24785,0.28750,interphase
15,25239,41,33,55,1056,1360.006,0.93195,True,0.41455,0.21466,0.24480,interphase
15,25754,45,47,48,1056,1020.193,0.93921,True,0.42577,0.21895,0.23128,interphase
15,24093,42,9,68,1059,1409.986,0.94951,True,0.43294,0.22497,0.28579,interphase
15,24222,40,15,58,1056,1274.362,1.03012,True,0.42103,0.23518,0.28567,interphase
15,24350,41,21,46,1051,1121.911,1.07873,True,0.40846,0.23875,0.27234,interphase
15,26143,47,51,46,1056,960.920,0.97833,True,0.42707,0.21344,0.22150,interphase
15,24609,40,20,45,1053,1090.265,1.10719,True,0.40218,0.24417,0.27952,interphase
15,23842,39,7,65,1061,1306.761,1.00234,True,0.42185,0.23655,0.30049,interphase
15,24610,41,23,46,1055,1157.826,1.00494,True,0.41277,0.23500,0.27504,interphase
15,25638,47,46,51,1059,1103.074,0.98240,True,0.41186,0.22500,0.23786,interphase
15,26150,48,52,44,1055,924.252,0.99635,True,0.42989,0.21989,0.23012,interphase
15,25255,48,36,57,1054,1298.222,0.96338,True,0.41895,0.21021,0.23405,interphase
15,25773,49,44,52,1053,1165.612,0.99668,True,0.42040,0.22302,0.24606,interphase
15,25774,47,45,47,1056,1071.429,1.01968,True,0.41591,0.23208,0.25311,interphase
15,25525,45,41,55,1051,1203.285,1.03154,True,0.42165,0.21480,0.24174,interphase
15,26037,50,54,45,1058,924.754,1.02062,True,0.41497,0.22141,0.22788,interphase
15,24122,41,10,68,1057,1381.857,0.97640,True,0.43293,0.22584,0.28708,interphase
15,24635,43,22,46,1051,1141.250,1.04852,True,0.40595,0.24061,0.27840,interphase
15,25025,42,31,55,1054,1277.376,0.96180,True,0.40412,0.22680,0.25850,interphase
15,24643,40,19,46,1053,1098.553,1.12297,True,0.40375,0.24750,0.28508,interphase
15,24900,38,25,45,1058,1210.820,0.95428,True,0.40754,0.22909,0.26528,interphase
15,25156,41,34,54,1055,1315.552,0.93498,True,0.41644,0.21817,0.24575,interphase
15,23749,41,6,65,1062,1361.262,0.95907,True,0.42403,0.23003,0.28945,interphase
15,24262,42,14,60,1054,1314.547,1.00112,True,0.42497,0.22958,0.28064,interphase
15,26056,46,49,47,1054,931.535,0.95091,True,0.43399,0.21764,0.22567,interphase
15,23882,41,2,71,1061,1347.951,0.98224,True,0.44343,0.23128,0.29354,interphase
15,24778,45,27,45,1059,1220.866,0.88250,True,0.40581,0.21425,0.24921,interphase
15,25166,43,35,54,1055,1292.948,0.93696,True,0.42084,0.20749,0.23147,interphase
15,23760,37,1,69,1061,1351.216,0.97640,True,0.45135,0.23360,0.29157,interphase
15,25298,46,39,57,1049,1223.880,1.05813,True,0.42485,0.20858,0.23394,interphase
15,24280,42,13,64,1056,1332.630,1.00491,True,0.42856,0.23076,0.28971,interphase
15,23900,39,5,66,1061,1362.266,0.97078,True,0.43648,0.23098,0.28957,interphase
15,24158,39,11,65,1058,1329.867,1.00347,True,0.42796,0.23054,0.28715,interphase
15,24030,41,12,63,1058,1345.439,0.98299,True,0.42528,0.22890,0.28411,interphase
15,25952,48,50,46,1056,982.017,0.92565,True,0.42523,0.21331,0.22138,interphase
15,24548,41,24,46,1056,1289.431,0.90963,True,0.41525,0.22429,0.26242,interphase
15,25451,44,40,52,1051,1108.600,1.11524,True,0.42533,0.22261,0.24866,interphase
15,25972,46,53,45,1058,918.977,1.03772,True,0.41746,0.22321,0.23074,interphase
15,24822,42,28,47,1059,1207.304,0.89905,True,0.40414,0.22316,0.25286,interphase
15,25465,45,42,56,1053,1248.995,0.98983,True,0.41468,0.21852,0.24187,interphase
15,24958,45,29,49,1058,1252.009,0.90362,True,0.40991,0.22537,0.25539,interphase
15,23807,38,4,69,1060,1402.200,0.95202,True,0.44352,0.22433,0.28253,interphase
16,25344,29,37,90,715,3866.787,0.80978,False,0.86408,0.01208,0.01142,interphase
16,23809,29,7,86,726,3608.851,0.63493,False,0.89559,0.01361,0.01215,interphase
16,24325,31,21,89,721,4137.030,0.61525,False,0.87648,0.01521,0.01490,interphase
16,25222,36,36,94,718,3731.917,0.82617,False,0.87701,0.01271,0.01222,interphase
16,24200,30,15,87,724,4023.759,0.61106,False,0.87713,0.01407,0.01301,interphase
16,25739,37,45,96,726,3961.473,0.83164,False,0.87098,0.01393,0.01348,interphase
16,25100,30,34,92,716,3575.447,0.82553,False,0.88674,0.01375,0.01319,interphase
16,25101,32,35,92,721,3645.520,0.82831,False,0.88489,0.01278,0.01213,interphase
16,26125,37,51,97,733,3993.370,0.87021,False,0.86894,0.01511,0.01498,interphase
16,26127,38,52,99,736,3849.458,0.89846,False,0.87243,0.01474,0.01434,interphase
16,24597,33,23,90,721,4189.522,0.62047,False,0.87783,0.01503,0.01477,interphase
16,24091,32,10,88,727,3653.305,0.64546,False,0.88841,0.01386,0.01275,interphase
16,23709,32,6,84,728,3687.462,0.61611,False,0.89181,0.01239,0.01124,interphase
16,25505,34,41,96,719,3708.308,0.85333,False,0.88347,0.01470,0.01436,interphase
16,26018,40,54,96,734,3921.539,0.91225,False,0.86829,0.01451,0.01396,interphase
16,23716,28,1,84,732,3655.566,0.58485,False,0.89837,0.01076,0.00925,interphase
16,24613,32,22,88,721,4277.175,0.60285,False,0.86743,0.01484,0.01455,interphase
16,24869,28,25,91,718,4075.246,0.64331,False,0.88133,0.01462,0.01424,interphase
16,24741,35,27,89,715,4168.425,0.64119,False,0.87507,0.01353,0.01257,interphase
16,26023,36,49,93,727,4167.420,0.84617,False,0.84900,0.01512,0.01557,interphase
16,23859,30,2,87,731,3611.362,0.59642,False,0.90179,0.01117,0.01001,interphase
16,24243,32,14,86,724,3928.320,0.62110,False,0.88043,0.01413,0.01306,interphase
16,24499,30,19,88,723,4156.369,0.60528,False,0.86836,0.01468,0.01404,interphase
16,24500,32,24,90,720,4212.879,0.62031,False,0.87532,0.01448,0.01387,interphase
16,25012,29,31,90,713,4089.060,0.67968,False,0.88161,0.01409,0.01374,interphase
16,25268,35,39,97,718,3667.370,0.85736,False,0.87589,0.01333,0.01303,interphase
16,25912,38,50,95,731,4044.605,0.86443,False,0.86451,0.01494,0.01486,interphase
16,24121,30,11,85,727,3893.912,0.61168,False,0.87935,0.01344,0.01206,interphase
16,24003,30,12,84,727,3819.821,0.62377,False,0.88209,0.01332,0.01191,interphase
16,25925,37,53,99,735,3835.644,0.91292,False,0.87474,0.01485,0.01449,interphase
16,23753,29,4,84,730,3667.119,0.61152,False,0.89833,0.01071,0.00973,interphase
16,23886,30,5,86,730,3601.065,0.62717,False,0.90099,0.01140,0.01036,interphase
16,24270,32,13,88,726,3897.679,0.61481,False,0.88094,0.01412,0.01297,interphase
16,24786,31,28,88,713,3737.442,0.70221,False,0.88630,0.01339,0.01199,interphase
16,24788,29,30,89,712,4055.907,0.68113,False,0.88187,0.01367,0.01299,interphase
16,25684,39,44,96,722,3889.894,0.84405,False,0.86313,0.01436,0.01452,interphase
16,25429,32,40,97,721,3703.788,0.84742,False,0.88484,0.01353,0.01337,interphase
16,23769,30,3,86,732,3626.934,0.60810,False,0.89421,0.01082,0.00961,interphase
16,24923,31,29,90,712,4110.659,0.65878,False,0.87821,0.01354,0.01267,interphase
16,23647,27,8,84,727,3627.185,0.64106,False,0.89730,0.01299,0.01169,interphase
16,24417,29,18,85,724,4065.954,0.61410,False,0.86642,0.01425,0.01293,interphase
16,24929,31,32,88,713,3663.603,0.74038,False,0.88411,0.01396,0.01292,interphase
16,25825,39,48,98,729,4010.197,0.85111,False,0.87574,0.01596,0.01683,interphase
16,24036,32,16,87,723,4078.511,0.60312,False,0.87041,0.01438,0.01350,interphase
16,24038,32,9,88,726,3653.808,0.64232,False,0.89092,0.01383,0.01268,interphase
16,24551,29,17,87,724,4053.396,0.60927,False,0.86947,0.01457,0.01375,interphase
16,25192,28,33,91,716,3745.479,0.77253,False,0.89071,0.01359,0.01306,interphase
16,24939,32,26,92,716,4073.990,0.64805,False,0.88318,0.01432,0.01387,interphase
16,24556,31,20,88,723,4171.188,0.60440,False,0.86709,0.01458,0.01375,interphase
16,25453,36,42,99,725,3650.794,0.85650,False,0.88985,0.01476,0.01466,interphase
16,25329,32,38,93,717,3697.760,0.84265,False,0.86676,0.01295,0.01262,interphase
16,25715,37,43,96,723,3773.860,0.85172,False,0.87624,0.01434,0.01431,interphase
16,25719,35,47,99,726,3964.236,0.85282,False,0.88091,0.01607,0.01725,interphase
16,25594,37,46,103,723,4081.525,0.83439,False,0.85588,0.01602,0.01773,interphase
17,23552,3,6,911,13,308.921,0.84826,True,0.55730,0.21669,0.18272,interphase
17,24320,2,18,907,14,359.906,0.66169,True,0.53901,0.20237,0.16876,interphase
17,25472,2,41,913,22,455.596,0.45315,True,0.48361,0.11218,0.08718,interphase
17,23937,3,12,912,13,330.018,0.76043,True,0.55028,0.20689,0.17233,interphase
17,25089,4,33,914,20,406.118,0.50544,True,0.52388,0.12357,0.09658,interphase
17,23555,3,8,909,12,306.158,0.77918,True,0.55727,0.22237,0.18908,interphase
17,23558,3,7,913,12,299.377,0.81429,True,0.55721,0.21499,0.17693,interphase
17,24845,3,26,914,17,388.035,0.56534,True,0.53345,0.15711,0.12070,interphase
17,24717,4,30,912,19,402.100,0.51221,True,0.52913,0.13509,0.10451,interphase
17,25615,4,47,914,22,499.548,0.41296,True,0.45699,0.10081,0.07863,interphase
17,25232,4,37,913,20,453.838,0.48221,True,0.48882,0.12563,0.09805,interphase
17,23955,3,10,913,13,321.981,0.74997,True,0.54883,0.20553,0.16969,interphase
17,23959,4,9,913,12,309.172,0.74969,True,0.55382,0.21053,0.17344,interphase
17,25111,4,36,916,21,431.987,0.48159,True,0.50035,0.10950,0.08582,interphase
17,23578,3,3,914,12,282.801,0.93859,True,0.56386,0.21441,0.17136,interphase
17,24987,4,31,914,19,406.620,0.49812,True,0.52677,0.12638,0.09842,interphase
17,24348,3,17,911,14,349.106,0.66968,True,0.54271,0.20221,0.16939,interphase
17,25375,3,42,915,22,464.637,0.44522,True,0.47501,0.09329,0.07675,interphase
17,24352,3,22,912,17,341.320,0.56551,True,0.57549,0.15653,0.12081,interphase
17,24868,4,32,916,19,417.169,0.50623,True,0.51516,0.12967,0.10089,interphase
17,25516,3,46,918,23,495.027,0.41822,True,0.44006,0.07857,0.06732,interphase
17,25389,4,40,915,21,456.600,0.46014,True,0.48143,0.11474,0.08917,interphase
17,25645,4,45,913,23,508.338,0.41662,True,0.44899,0.09560,0.07520,interphase
17,24374,1,19,911,15,363.171,0.66148,True,0.53761,0.19698,0.16519,interphase
17,25142,4,39,917,21,448.563,0.46155,True,0.48672,0.10096,0.08038,interphase
17,26038,2,51,913,22,513.110,0.41117,True,0.45358,0.09951,0.07784,interphase
17,24378,4,24,913,19,351.869,0.53489,True,0.57426,0.13020,0.10498,interphase
17,25277,4,38,913,20,452.331,0.47249,True,0.49077,0.12621,0.09870,interphase
17,25790,4,48,913,23,513.613,0.39977,True,0.44827,0.09657,0.07588,interphase
17,25921,4,54,913,24,564.848,0.37911,True,0.41674,0.09268,0.07220,interphase
17,26050,2,52,912,24,532.449,0.41128,True,0.43482,0.09936,0.07669,interphase
17,24131,3,15,911,14,339.311,0.67425,True,0.54499,0.20324,0.16890,interphase
17,24515,4,23,913,17,358.399,0.55146,True,0.56474,0.15335,0.12037,interphase
17,24773,4,29,914,19,382.258,0.50938,True,0.54645,0.13244,0.10382,interphase
17,25541,3,44,915,22,474.432,0.43983,True,0.47097,0.10656,0.08260,interphase
17,25033,3,35,913,20,435.503,0.49348,True,0.49955,0.12706,0.09879,interphase
17,24651,3,25,914,18,363.924,0.54486,True,0.55776,0.14261,0.11118,interphase
17,24141,3,14,912,13,321.981,0.68553,True,0.55206,0.21086,0.17597,interphase
17,25038,4,34,914,20,423.699,0.49571,True,0.51005,0.12165,0.09428,interphase
17,24656,4,28,912,17,419.681,0.58702,True,0.50480,0.17160,0.14204,interphase
17,23638,2,2,914,14,251.155,0.83038,True,0.63773,0.17463,0.13667,interphase
17,25560,3,43,914,22,475.186,0.44827,True,0.47028,0.11040,0.08502,interphase
17,25949,4,49,910,23,512.608,0.41513,True,0.44511,0.10490,0.08041,interphase
17,24289,2,21,910,15,393.309,0.63426,True,0.53316,0.19186,0.16052,interphase
17,24165,3,13,915,13,326.000,0.70835,True,0.54190,0.19725,0.15832,interphase
17,23910,3,16,912,14,339.562,0.66323,True,0.54518,0.20311,0.16886,interphase
17,25830,4,50,912,23,519.892,0.41586,True,0.44358,0.10187,0.07880,interphase
17,23655,3,4,912,12,289.833,0.90618,True,0.56630,0.21979,0.17681,interphase
17,24679,4,27,911,19,377.235,0.52565,True,0.54694,0.14157,0.10908,interphase
17,23788,3,5,913,13,301.638,0.88214,True,0.55829,0.20902,0.16811,interphase
17,24431,2,20,912,16,348.352,0.60540,True,0.55876,0.17906,0.13909,interphase
17,25840,3,53,913,24,551.035,0.40101,True,0.42384,0.09823,0.07563,interphase
17,23544,1,1,909,11,260.699,0.97551,True,0.57214,0.23437,0.18587,interphase
17,24059,2,11,911,13,331.525,0.75705,True,0.54852,0.20788,0.17337,interphase
18,25281,6,38,1089,61,1670.936,0.92605,True,0.19663,0.04470,0.02303,interphase
18,25153,6,39,1090,61,1716.898,0.90870,True,0.19405,0.04195,0.02222,interphase
18,23938,4,12,1122,16,976.994,0.89821,True,0.60789,0.24997,0.11374,interphase
18,24386,7,24,1091,51,413.904,1.99369,False,0.18255,0.02414,0.02222,interphase
18,25476,5,41,1085,68,1728.702,0.93125,True,0.16393,0.02377,0.01360,interphase
18,23557,4,6,1125,16,1010.147,0.87894,True,0.62128,0.24198,0.10269,interphase
18,24133,4,15,1123,14,848.905,1.17779,True,0.60971,0.27216,0.10961,interphase
18,23560,4,8,1123,15,998.845,0.93177,True,0.61949,0.24625,0.10848,interphase
18,25096,6,33,1099,64,1396.926,1.13455,True,0.22879,0.07139,0.03646,interphase
18,24777,5,29,1104,58,1044.053,1.16433,True,0.23771,0.09289,0.04696,interphase
18,24522,7,23,1082,59,393.309,2.25707,False,0.07032,0.00052,0.00003,interphase
18,23564,4,7,1127,16,1002.863,0.92489,True,0.62237,0.24341,0.10332,interphase
18,25549,7,44,1115,39,136.628,1.57905,False,0.33901,0.07205,0.09402,interphase
18,24142,4,14,1123,15,907.424,0.96485,True,0.61788,0.26059,0.10848,interphase
18,25039,5,35,1095,63,1543.601,1.06021,True,0.21154,0.05469,0.02896,interphase
18,24848,4,26,1108,48,1002.863,1.23527,True,0.21638,0.13880,0.05871,interphase
18,24657,5,28,1102,49,925.005,1.15938,True,0.28914,0.10797,0.05632,interphase
18,24722,6,30,1098,62,1264.065,1.14939,True,0.21610,0.06946,0.03583,interphase
18,24660,5,25,1102,43,959.413,1.33790,True,0.25492,0.13900,0.06016,interphase
18,25237,6,37,1091,63,1670.434,0.92059,True,0.19706,0.04458,0.02328,interphase
18,25046,6,34,1098,62,1471.268,1.09593,True,0.22295,0.06559,0.03394,interphase
18,23960,4,10,1126,16,987.543,0.93758,True,0.62057,0.24623,0.10692,interphase
18,23641,3,2,1130,17,1045.308,1.02010,True,0.61577,0.23459,0.10131,interphase
18,23963,5,9,1126,17,1003.114,0.96008,True,0.62117,0.24365,0.10649,interphase
18,23580,4,3,1131,16,1035.262,1.03831,True,0.61386,0.23525,0.10017,interphase
18,24988,5,31,1105,65,1255.274,1.22104,True,0.20209,0.07814,0.03931,interphase
18,25120,7,36,1096,65,1642.305,0.95334,True,0.19966,0.04984,0.02621,interphase
18,25568,7,43,1083,53,762.256,2.45250,False,0.16000,0.01670,0.01240,interphase
18,24290,3,21,1110,14,310.177,2.59872,True,0.46162,0.38277,0.14994,interphase
18,25378,6,42,1087,71,1815.100,0.89990,True,0.15694,0.02172,0.01241,interphase
18,24870,5,32,1104,63,1339.160,1.17426,True,0.22973,0.08625,0.04210,interphase
18,24167,4,13,1126,16,930.279,0.98576,True,0.61188,0.25649,0.11312,interphase
18,24359,6,22,1107,47,400.844,2.42995,False,0.20902,0.03578,0.04447,interphase
18,23912,5,16,1128,18,352.873,3.43388,True,0.46450,0.34154,0.13880,interphase
18,24681,5,27,1104,48,915.210,1.16819,True,0.28344,0.12518,0.06433,interphase
18,23658,4,4,1126,16,1055.355,1.01264,True,0.61843,0.23528,0.10278,interphase
18,25391,6,40,1088,62,1681.736,0.90510,True,0.18907,0.03691,0.02048,interphase
18,23794,4,5,1128,16,1041.039,0.96102,True,0.61729,0.23631,0.10057,interphase
18,24436,3,20,1120,16,238.598,2.70541,True,0.43574,0.38695,0.16255,interphase
18,23547,2,1,1126,17,1008.640,1.09940,True,0.62677,0.24296,0.10130,interphase
18,24060,3,11,1120,16,992.315,0.90150,True,0.60067,0.24877,0.11478,interphase
19,24032,42,12,289,1043,102.220,0.24002,False,0.78668,0.03182,0.14177,interphase
19,23810,39,4,290,1042,144.163,0.35363,False,0.68755,0.03659,0.20817,interphase
19,23877,40,2,292,1041,154.963,0.34647,False,0.67092,0.03948,0.20758,interphase
19,24070,41,16,289,1039,164.256,0.30492,False,0.65977,0.04312,0.24886,interphase
19,23687,36,8,287,1041,134.619,0.30994,False,0.71318,0.03605,0.19198,interphase
19,23761,38,1,288,1041,119.801,0.38625,False,0.72837,0.03458,0.19838,interphase
19,24088,41,9,293,1039,169.028,0.39077,False,0.64482,0.05356,0.25708,interphase
19,24281,43,13,293,1042,129.847,0.24879,False,0.69036,0.04311,0.21062,interphase
19,24123,42,10,291,1040,134.368,0.32522,False,0.68563,0.04115,0.23339,interphase
19,23901,40,5,292,1042,154.209,0.35622,False,0.66538,0.04127,0.21966,interphase
19,23838,38,7,290,1041,161.242,0.33173,False,0.66842,0.03988,0.22573,interphase
19,23839,40,3,292,1043,132.359,0.33821,False,0.68721,0.03911,0.20122,interphase
19,24159,40,11,289,1042,125.327,0.26799,False,0.73366,0.03429,0.16964,interphase
19,24223,41,15,290,1041,107.997,0.22672,False,0.74086,0.03613,0.20121,interphase
20,25984,27,54,1116,352,1885.423,0.42463,False,0.57914,0.00132,0.00074,interphase
20,24707,22,27,1127,334,1780.189,0.38649,False,0.73259,0.00175,0.00124,interphase
20,24198,17,14,1129,330,1447.408,0.42123,False,0.84703,0.00192,0.00113,interphase
20,24713,15,25,1131,334,1806.560,0.37149,False,0.74507,0.00162,0.00099,interphase
20,23950,16,12,1130,334,1457.705,0.42192,False,0.84172,0.00189,0.00107,interphase
20,25491,20,41,1123,346,1846.996,0.40688,False,0.62846,0.00131,0.00060,interphase
20,25619,25,44,1123,349,1792.998,0.40732,False,0.62327,0.00135,0.00076,interphase
20,26003,25,49,1118,352,1854.029,0.43886,False,0.56832,0.00115,0.00040,interphase
20,24340,15,18,1124,328,1743.018,0.37642,False,0.76620,0.00235,0.00228,interphase
